,buys,sells,winners,losers
362,"('good_fundamentals',)","('rsi_bearish_divergence_30d',)",94088,39701
363,"('good_fundamentals',)","('bb_bbl_cross_up',)",55400,74726
364,"('good_fundamentals',)","('bb_bbl_cross_down',)",48821,81557
365,"('good_fundamentals',)","('bb_bbm_cross_up',)",86364,51410
366,"('good_fundamentals',)","('bb_bbm_cross_down',)",61803,75259
367,"('good_fundamentals',)","('bb_bbh_cross_up',)",112062,20819
368,"('good_fundamentals',)","('bb_bbh_cross_down',)",98878,31588
369,"('good_fundamentals',)","('bb_buy_zone_4d',)",102661,37271
370,"('good_fundamentals',)","('bb_buy_zone_3d',)",102615,37716
371,"('good_fundamentals',)","('bb_buy_zone_6d',)",102539,36484
372,"('good_fundamentals',)","('bb_end_buy_zone',)",81849,57909
373,"('good_fundamentals',)","('sma_10_20_cross',)",90365,47547
374,"('good_fundamentals',)","('sma_10_50_cross',)",89240,46920
375,"('good_fundamentals',)","('sma_10_100_cross',)",87786,46804
376,"('good_fundamentals',)","('sma_10_200_cross',)",84125,44853
377,"('good_fundamentals',)","('sma_20_50_cross',)",90384,45176
378,"('good_fundamentals',)","('sma_20_100_cross',)",90208,42910
379,"('good_fundamentals',)","('sma_20_200_cross',)",85602,39498
380,"('good_fundamentals',)","('sma_50_100_cross',)",89558,38231
381,"('good_fundamentals',)","('sma_50_200_cross',)",82883,30497
382,"('good_fundamentals',)","('sma_100_200_cross',)",72047,25755
383,"('good_fundamentals',)","('price_above_sma_10',)",91705,50901
384,"('good_fundamentals',)","('sma_10_zscore_cross_2std',)",61158,70940
385,"('good_fundamentals',)","('sma_10_zscore_cross_3std',)",3119,6238
386,"('good_fundamentals',)","('price_above_sma_20',)",91736,50653
387,"('good_fundamentals',)","('sma_20_zscore_cross_2std',)",59474,72696
388,"('good_fundamentals',)","('sma_20_zscore_cross_3std',)",32472,39864
389,"('good_fundamentals',)","('price_above_sma_50',)",91774,50716
390,"('good_fundamentals',)","('sma_50_zscore_cross_2std',)",54254,75952
391,"('good_fundamentals',)","('sma_50_zscore_cross_3std',)",39538,71462
392,"('good_fundamentals',)","('price_above_sma_100',)",92084,50303
393,"('good_fundamentals',)","('sma_100_zscore_cross_2std',)",48965,77905
394,"('good_fundamentals',)","('sma_100_zscore_cross_3std',)",33271,76648
395,"('good_fundamentals',)","('price_above_sma_200',)",89355,51065
396,"('good_fundamentals',)","('sma_200_zscore_cross_2std',)",41893,76961
397,"('good_fundamentals',)","('sma_200_zscore_cross_3std',)",23278,68975
398,"('good_fundamentals',)","('macd_bullish_divergence_10d',)",90725,48681
399,"('good_fundamentals',)","('macd_bearish_divergence_10d',)",58566,77763
400,"('good_fundamentals',)","('macd_bullish_divergence_15d',)",93234,46430
401,"('good_fundamentals',)","('macd_bearish_divergence_15d',)",56780,78479
402,"('good_fundamentals',)","('macd_bullish_divergence_20d',)",94683,45074
403,"('good_fundamentals',)","('macd_bearish_divergence_20d',)",56857,75919
404,"('good_fundamentals',)","('macd_bullish_divergence_30d',)",96228,43886
405,"('good_fundamentals',)","('macd_bearish_divergence_30d',)",52735,74180
406,"('good_fundamentals',)","('higher_highs_3d',)",93184,49355
407,"('good_fundamentals',)","('higher_highs_3d_end',)",70102,72555
408,"('good_fundamentals',)","('higher_highs_4d',)",97603,44253
409,"('good_fundamentals',)","('higher_highs_4d_end',)",79377,62982
410,"('good_fundamentals',)","('lower_lows_3d',)",61474,81086
411,"('good_fundamentals',)","('lower_lows_3d_end',)",82188,60561
412,"('good_fundamentals',)","('lower_lows_4d',)",62160,79673
413,"('good_fundamentals',)","('lower_lows_4d_end',)",75228,67369
414,"('market_cap_filter',)","('eps_growing',)",39840,23613
415,"('market_cap_filter',)","('eps_falling',)",15838,12291
416,"('market_cap_filter',)","('good_fundamentals',)",124862,95360
417,"('market_cap_filter',)","('rsi_bins_20_cross_up',)",38602,97744
418,"('market_cap_filter',)","('rsi_bins_20_cross_down',)",36827,100186
419,"('market_cap_filter',)","('rsi_bins_30_cross_up',)",92725,129033
420,"('market_cap_filter',)","('rsi_bins_30_cross_down',)",83762,137474
421,"('market_cap_filter',)","('rsi_bins_40_cross_up',)",107778,130406
422,"('market_cap_filter',)","('rsi_bins_40_cross_down',)",81594,155988
423,"('market_cap_filter',)","('rsi_bins_50_cross_up',)",148644,97788
424,"('market_cap_filter',)","('rsi_bins_50_cross_down',)",106052,140676
425,"('market_cap_filter',)","('rsi_bins_60_cross_up',)",188218,58263
426,"('market_cap_filter',)","('rsi_bins_60_cross_down',)",148798,98393
427,"('market_cap_filter',)","('rsi_bins_70_cross_up',)",186909,47072
428,"('market_cap_filter',)","('rsi_bins_70_cross_down',)",172552,61914
429,"('market_cap_filter',)","('rsi_bins_80_cross_up',)",116999,19449
430,"('market_cap_filter',)","('rsi_bins_80_cross_down',)",114511,21791
431,"('market_cap_filter',)","('rsi_bins_90_cross_up',)",7794,375
432,"('market_cap_filter',)","('rsi_bins_90_cross_down',)",7800,421
433,"('market_cap_filter',)","('rsi_bins_cross_up_35_avg',)",163460,85734
434,"('market_cap_filter',)","('rsi_bins_cross_down_35_avg',)",114054,135753
435,"('market_cap_filter',)","('rsi_bins_cross_up_35_avg_plus_std1',)",180222,67703
436,"('market_cap_filter',)","('rsi_bins_cross_down_35_avg_plus_std1',)",140124,108686
437,"('market_cap_filter',)","('rsi_bins_cross_up_35_avg_minus_std1',)",136295,111744
438,"('market_cap_filter',)","('rsi_bins_cross_down_35_avg_minus_std1',)",97989,150504
439,"('market_cap_filter',)","('rsi_bins_cross_up_35_avg_plus_std2',)",167999,74559
440,"('market_cap_filter',)","('rsi_bins_cross_down_35_avg_plus_std2',)",146567,88900
441,"('market_cap_filter',)","('rsi_bins_cross_up_35_avg_minus_std2',)",123376,105634
442,"('market_cap_filter',)","('rsi_bins_cross_down_35_avg_minus_std2',)",104122,132382
443,"('market_cap_filter',)","('rsi_bins_cross_up_70_avg',)",164172,84473
444,"('market_cap_filter',)","('rsi_bins_cross_down_70_avg',)",116985,132481
445,"('market_cap_filter',)","('rsi_bins_cross_up_70_avg_plus_std1',)",181318,65374
446,"('market_cap_filter',)","('rsi_bins_cross_down_70_avg_plus_std1',)",148655,98588
447,"('market_cap_filter',)","('rsi_bins_cross_up_70_avg_minus_std1',)",130959,114608
448,"('market_cap_filter',)","('rsi_bins_cross_down_70_avg_minus_std1',)",96070,148747
449,"('market_cap_filter',)","('rsi_bins_cross_up_70_avg_plus_std2',)",162988,71554
450,"('market_cap_filter',)","('rsi_bins_cross_down_70_avg_plus_std2',)",149034,80025
451,"('market_cap_filter',)","('rsi_bins_cross_up_70_avg_minus_std2',)",116442,112603
452,"('market_cap_filter',)","('rsi_bins_cross_down_70_avg_minus_std2',)",102169,129222
453,"('market_cap_filter',)","('rsi_bins_cross_up_105_avg',)",161781,85715
454,"('market_cap_filter',)","('rsi_bins_cross_down_105_avg',)",116362,131999
455,"('market_cap_filter',)","('rsi_bins_cross_up_105_avg_plus_std1',)",184265,62812
456,"('market_cap_filter',)","('rsi_bins_cross_down_105_avg_plus_std1',)",153428,94407
457,"('market_cap_filter',)","('rsi_bins_cross_up_105_avg_minus_std1',)",121599,115493
458,"('market_cap_filter',)","('rsi_bins_cross_down_105_avg_minus_std1',)",90262,147647
459,"('market_cap_filter',)","('rsi_bins_cross_up_105_avg_plus_std2',)",160139,66340
460,"('market_cap_filter',)","('rsi_bins_cross_down_105_avg_plus_std2',)",149999,72742
461,"('market_cap_filter',)","('rsi_bins_cross_up_105_avg_minus_std2',)",109984,113688
462,"('market_cap_filter',)","('rsi_bins_cross_down_105_avg_minus_std2',)",100541,125621
463,"('market_cap_filter',)","('rsi_bins_cross_up_140_avg',)",163096,83960
464,"('market_cap_filter',)","('rsi_bins_cross_down_140_avg',)",119061,128337
465,"('market_cap_filter',)","('rsi_bins_cross_up_140_avg_plus_std1',)",184385,61022
466,"('market_cap_filter',)","('rsi_bins_cross_down_140_avg_plus_std1',)",156531,89413
467,"('market_cap_filter',)","('rsi_bins_cross_up_140_avg_minus_std1',)",120989,114673
468,"('market_cap_filter',)","('rsi_bins_cross_down_140_avg_minus_std1',)",91850,143522
469,"('market_cap_filter',)","('rsi_bins_cross_up_140_avg_plus_std2',)",156402,60070
470,"('market_cap_filter',)","('rsi_bins_cross_down_140_avg_plus_std2',)",148008,66046
471,"('market_cap_filter',)","('rsi_bins_cross_up_140_avg_minus_std2',)",104830,116769
472,"('market_cap_filter',)","('rsi_bins_cross_down_140_avg_minus_std2',)",96889,125489
473,"('market_cap_filter',)","('rsi_bins_cross_up_175_avg',)",161613,85902
474,"('market_cap_filter',)","('rsi_bins_cross_down_175_avg',)",118191,129467
475,"('market_cap_filter',)","('rsi_bins_cross_up_175_avg_plus_std1',)",184401,59654
476,"('market_cap_filter',)","('rsi_bins_cross_down_175_avg_plus_std1',)",157576,87069
477,"('market_cap_filter',)","('rsi_bins_cross_up_175_avg_minus_std1',)",119220,117314
478,"('market_cap_filter',)","('rsi_bins_cross_down_175_avg_minus_std1',)",90913,145629
479,"('market_cap_filter',)","('rsi_bins_cross_up_175_avg_plus_std2',)",157290,56184
480,"('market_cap_filter',)","('rsi_bins_cross_down_175_avg_plus_std2',)",148812,61703
481,"('market_cap_filter',)","('rsi_bins_cross_up_175_avg_minus_std2',)",104536,114851
482,"('market_cap_filter',)","('rsi_bins_cross_down_175_avg_minus_std2',)",97528,123169
483,"('market_cap_filter',)","('rsi_bins_cross_up_210_avg',)",159332,88510
484,"('market_cap_filter',)","('rsi_bins_cross_down_210_avg',)",117196,130884
485,"('market_cap_filter',)","('rsi_bins_cross_up_210_avg_plus_std1',)",184910,59203
486,"('market_cap_filter',)","('rsi_bins_cross_down_210_avg_plus_std1',)",157708,86863
487,"('market_cap_filter',)","('rsi_bins_cross_up_210_avg_minus_std1',)",117338,119881
488,"('market_cap_filter',)","('rsi_bins_cross_down_210_avg_minus_std1',)",90714,146254
489,"('market_cap_filter',)","('rsi_bins_cross_up_210_avg_plus_std2',)",154534,55029
490,"('market_cap_filter',)","('rsi_bins_cross_down_210_avg_plus_std2',)",148001,58784
491,"('market_cap_filter',)","('rsi_bins_cross_up_210_avg_minus_std2',)",106406,113905
492,"('market_cap_filter',)","('rsi_bins_cross_down_210_avg_minus_std2',)",100850,119561
493,"('market_cap_filter',)","('rsi_bullish_divergence_10d',)",73561,139522
494,"('market_cap_filter',)","('rsi_bearish_divergence_10d',)",75996,41675
495,"('market_cap_filter',)","('rsi_bullish_divergence_15d',)",76381,146605
496,"('market_cap_filter',)","('rsi_bearish_divergence_15d',)",127538,61106
497,"('market_cap_filter',)","('rsi_bullish_divergence_20d',)",83020,141333
498,"('market_cap_filter',)","('rsi_bearish_divergence_20d',)",149706,65570
499,"('market_cap_filter',)","('rsi_bullish_divergence_30d',)",93075,135575
500,"('market_cap_filter',)","('rsi_bearish_divergence_30d',)",160358,70188
501,"('market_cap_filter',)","('bb_bbl_cross_up',)",92582,133254
502,"('market_cap_filter',)","('bb_bbl_cross_down',)",79709,146921
503,"('market_cap_filter',)","('bb_bbm_cross_up',)",147471,94073
504,"('market_cap_filter',)","('bb_bbm_cross_down',)",104803,135585
505,"('market_cap_filter',)","('bb_bbh_cross_up',)",190409,39519
506,"('market_cap_filter',)","('bb_bbh_cross_down',)",165745,59123
507,"('market_cap_filter',)","('bb_buy_zone_4d',)",177118,67340
508,"('market_cap_filter',)","('bb_buy_zone_3d',)",176910,68378
509,"('market_cap_filter',)","('bb_buy_zone_6d',)",176159,66683
510,"('market_cap_filter',)","('bb_end_buy_zone',)",140909,103258
511,"('market_cap_filter',)","('sma_10_20_cross',)",155695,86287
512,"('market_cap_filter',)","('sma_10_50_cross',)",152940,86187
513,"('market_cap_filter',)","('sma_10_100_cross',)",149690,84620
514,"('market_cap_filter',)","('sma_10_200_cross',)",141433,79611
515,"('market_cap_filter',)","('sma_20_50_cross',)",154683,82311
516,"('market_cap_filter',)","('sma_20_100_cross',)",152312,77172
517,"('market_cap_filter',)","('sma_20_200_cross',)",143733,71024
518,"('market_cap_filter',)","('sma_50_100_cross',)",151057,68147
519,"('market_cap_filter',)","('sma_50_200_cross',)",141986,57279
520,"('market_cap_filter',)","('sma_100_200_cross',)",127322,47821
521,"('market_cap_filter',)","('price_above_sma_10',)",160166,91059
522,"('market_cap_filter',)","('sma_10_zscore_cross_2std',)",100444,129739
523,"('market_cap_filter',)","('sma_10_zscore_cross_3std',)",4960,10461
524,"('market_cap_filter',)","('price_above_sma_20',)",160173,90758
525,"('market_cap_filter',)","('sma_20_zscore_cross_2std',)",99729,130501
526,"('market_cap_filter',)","('sma_20_zscore_cross_3std',)",55832,72560
527,"('market_cap_filter',)","('price_above_sma_50',)",160874,89882
528,"('market_cap_filter',)","('sma_50_zscore_cross_2std',)",91153,135941
529,"('market_cap_filter',)","('sma_50_zscore_cross_3std',)",68976,127760
530,"('market_cap_filter',)","('price_above_sma_100',)",161490,88142
531,"('market_cap_filter',)","('sma_100_zscore_cross_2std',)",81466,141135
532,"('market_cap_filter',)","('sma_100_zscore_cross_3std',)",53283,144484
533,"('market_cap_filter',)","('price_above_sma_200',)",155015,89309
534,"('market_cap_filter',)","('sma_200_zscore_cross_2std',)",68144,143161
535,"('market_cap_filter',)","('sma_200_zscore_cross_3std',)",39820,131762
536,"('market_cap_filter',)","('macd_bullish_divergence_10d',)",154769,89894
537,"('market_cap_filter',)","('macd_bearish_divergence_10d',)",96177,143584
538,"('market_cap_filter',)","('macd_bullish_divergence_15d',)",159633,85848
539,"('market_cap_filter',)","('macd_bearish_divergence_15d',)",92265,145196
540,"('market_cap_filter',)","('macd_bullish_divergence_20d',)",162876,82619
541,"('market_cap_filter',)","('macd_bearish_divergence_20d',)",93542,139914
542,"('market_cap_filter',)","('macd_bullish_divergence_30d',)",166267,80002
543,"('market_cap_filter',)","('macd_bearish_divergence_30d',)",85844,138495
544,"('market_cap_filter',)","('higher_highs_3d',)",162278,88792
545,"('market_cap_filter',)","('higher_highs_3d_end',)",121157,130344
546,"('market_cap_filter',)","('higher_highs_4d',)",169339,80078
547,"('market_cap_filter',)","('higher_highs_4d_end',)",136786,114008
548,"('market_cap_filter',)","('lower_lows_3d',)",106020,145015
549,"('market_cap_filter',)","('lower_lows_3d_end',)",142918,108615
550,"('market_cap_filter',)","('lower_lows_4d',)",107198,142226
551,"('market_cap_filter',)","('lower_lows_4d_end',)",130698,120391
552,"('rsi_bins_20_cross_up',)","('eps_growing',)",140,65
553,"('rsi_bins_20_cross_up',)","('eps_falling',)",49,41
554,"('rsi_bins_20_cross_up',)","('good_fundamentals',)",317,205
555,"('rsi_bins_20_cross_up',)","('market_cap_filter',)",399,283
556,"('rsi_bins_20_cross_up',)","('rsi_bins_20_cross_down',)",97,414
557,"('rsi_bins_20_cross_up',)","('rsi_bins_30_cross_up',)",557,314
558,"('rsi_bins_20_cross_up',)","('rsi_bins_30_cross_down',)",213,539
559,"('rsi_bins_20_cross_up',)","('rsi_bins_40_cross_up',)",586,293
560,"('rsi_bins_20_cross_up',)","('rsi_bins_40_cross_down',)",437,410
561,"('rsi_bins_20_cross_up',)","('rsi_bins_50_cross_up',)",599,280
562,"('rsi_bins_20_cross_up',)","('rsi_bins_50_cross_down',)",565,314
563,"('rsi_bins_20_cross_up',)","('rsi_bins_60_cross_up',)",630,248
564,"('rsi_bins_20_cross_up',)","('rsi_bins_60_cross_down',)",604,274
565,"('rsi_bins_20_cross_up',)","('rsi_bins_70_cross_up',)",656,161
566,"('rsi_bins_20_cross_up',)","('rsi_bins_70_cross_down',)",636,180
567,"('rsi_bins_20_cross_up',)","('rsi_bins_80_cross_up',)",318,65
568,"('rsi_bins_20_cross_up',)","('rsi_bins_80_cross_down',)",312,66
569,"('rsi_bins_20_cross_up',)","('rsi_bins_90_cross_up',)",29,5
570,"('rsi_bins_20_cross_up',)","('rsi_bins_90_cross_down',)",29,5
571,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_35_avg',)",543,336
572,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_35_avg',)",470,409
573,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_35_avg_plus_std1',)",554,325
574,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_35_avg_plus_std1',)",495,384
575,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_35_avg_minus_std1',)",534,347
576,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_35_avg_minus_std1',)",416,463
577,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_35_avg_plus_std2',)",578,296
578,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_35_avg_plus_std2',)",534,321
579,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_35_avg_minus_std2',)",466,283
580,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_35_avg_minus_std2',)",452,305
581,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_70_avg',)",569,310
582,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_70_avg',)",499,380
583,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_70_avg_plus_std1',)",570,307
584,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_70_avg_plus_std1',)",543,336
585,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_70_avg_minus_std1',)",561,320
586,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_70_avg_minus_std1',)",426,428
587,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_70_avg_plus_std2',)",536,289
588,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_70_avg_plus_std2',)",515,277
589,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_70_avg_minus_std2',)",457,290
590,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_70_avg_minus_std2',)",401,290
591,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_105_avg',)",598,281
592,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_105_avg',)",536,338
593,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_105_avg_plus_std1',)",600,278
594,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_105_avg_plus_std1',)",592,286
595,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_105_avg_minus_std1',)",560,321
596,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_105_avg_minus_std1',)",360,405
597,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_105_avg_plus_std2',)",530,250
598,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_105_avg_plus_std2',)",493,267
599,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_105_avg_minus_std2',)",464,327
600,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_105_avg_minus_std2',)",338,330
601,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_140_avg',)",602,277
602,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_140_avg',)",542,336
603,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_140_avg_plus_std1',)",614,263
604,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_140_avg_plus_std1',)",598,276
605,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_140_avg_minus_std1',)",578,303
606,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_140_avg_minus_std1',)",369,407
607,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_140_avg_plus_std2',)",500,203
608,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_140_avg_plus_std2',)",451,231
609,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_140_avg_minus_std2',)",490,330
610,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_140_avg_minus_std2',)",300,357
611,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_175_avg',)",593,286
612,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_175_avg',)",544,335
613,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_175_avg_plus_std1',)",622,249
614,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_175_avg_plus_std1',)",610,260
615,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_175_avg_minus_std1',)",572,305
616,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_175_avg_minus_std1',)",358,434
617,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_175_avg_plus_std2',)",478,184
618,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_175_avg_plus_std2',)",449,207
619,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_175_avg_minus_std2',)",485,313
620,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_175_avg_minus_std2',)",284,358
621,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_210_avg',)",591,284
622,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_down_210_avg',)",527,348
623,"('rsi_bins_20_cross_up',)","('rsi_bins_cross_up_210_avg_plus_std1',)",623,249
